Id,q1,q2,q3,d4,q5,q6,q7,q8,q9,q10,q11,q12,q13,c12b5a4e69860bc968b47223fd-change-ext-lng-btn
1128749619,4,5,5,5,5,4,5,4,4,4,SMS,Yes,No,
1130323106,4,4,4,4,5,4,2,3,5,3,SMS,No,No,
1118647260,5,5,5,5,5,5,5,5,4,4,SMS,Yes,Yes,
1129161848,4,3,5,5,5,5,5,5,4,4,SMS,Yes,Yes,
1135733267,4,4,4,5,4,4,4,5,4,3,SMS,Yes,Yes,
1132904721,5,5,5,5,5,5,5,5,5,3,SMS,Yes,No,
1123981852,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129754402,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1124316009,5,3,3,4,4,4,4,4,3,4,SMS,No,No,
1130484718,5,4,5,5,5,4,3,5,4,4,Site,Yes,Yes,
1131920397,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1120670151,2,3,5,1,3,3,4,5,3,3,SMS,No,No,
1133563856,4,4,3,5,3,4,5,5,5,5,Site,No,No,
1129609390,3,3,3,3,3,3,3,4,5,5,SMS,No,No,
1135550281,4,4,5,5,5,5,5,5,4,3,SMS,Yes,No,
1131693598,5,4,5,5,5,5,5,5,5,4,SMS,Yes,Yes,
1137706360,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1129283469,3,3,3,4,4,3,3,3,3,4,SMS,Yes,Yes,
1132002039,4,5,3,4,4,4,2,3,4,4,Site,Yes,Yes,
1131146175,4,2,4,3,5,4,5,4,2,4,SMS,Yes,No,
1125517753,5,5,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131034892,5,5,5,5,4,4,5,3,5,5,SMS,No,No,
1121632945,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1130074477,5,5,4,5,5,5,5,5,4,5,SMS,Yes,No,
1130499708,4,4,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1132105394,3,3,3,3,3,3,3,3,3,3,Site,Yes,No,
1129071518,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129844906,3,3,3,3,3,3,3,3,3,3,SMS,Yes,Yes,
1127044699,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1120583248,4,4,4,5,5,4,4,4,4,4,SMS,No,No,
1019519329,4,3,3,5,5,5,5,5,4,5,Site,No,No,
1129845663,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1132669175,4,4,4,5,4,4,4,4,4,4,SMS,Yes,No,
1149527135,5,5,4,5,5,5,4,5,5,5,Site,Yes,No,
1128239827,5,5,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1130177874,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130777244,5,4,4,5,5,3,5,5,5,5,SMS,Yes,Yes,
1128678131,4,3,4,4,4,3,4,3,3,3,SMS,No,No,
1133360147,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1134092855,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131755413,5,5,5,5,5,5,4,5,3,4,SMS,No,No,
1130056326,4,5,5,5,5,5,5,4,4,5,SMS,Yes,Yes,
1133235513,5,5,5,5,5,5,5,5,4,5,Site,Yes,Yes,
1129779854,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1125740249,4,4,4,5,5,5,4,5,5,4,Site,Yes,Yes,
1128491451,4,5,4,5,5,4,4,5,4,4,SMS,No,No,
1131175018,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1114390212,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1112520620,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1126803806,4,4,5,5,5,4,5,5,4,4,Site,No,No,
1129294276,4,2,4,5,5,5,5,5,5,5,Site,Yes,Yes,
1122803784,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132105394,5,5,3,3,3,3,3,3,3,3,Site,Yes,No,
1130975731,4,4,4,5,5,4,3,5,5,5,Site,Yes,No,
1130918186,2,2,5,5,5,4,5,5,5,4,SMS,Yes,No,
1131567503,5,4,5,5,5,4,5,5,4,4,Site,Yes,No,
1129880579,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1125896801,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132814417,5,5,5,5,5,4,5,5,5,5,Site,Yes,Yes,
1127936704,4,4,4,4,5,3,4,3,4,5,Site,Yes,No,
1129000624,5,5,5,4,4,4,4,5,5,5,SMS,Yes,Yes,
1133009421,3,4,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1132171156,5,5,5,5,5,5,5,3,4,5,SMS,No,No,
1129568042,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131603795,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129888135,4,5,5,5,5,5,5,5,5,3,SMS,Yes,No,
1131634519,3,3,4,5,5,4,4,3,5,3,SMS,Yes,Yes,
1129524060,4,4,4,5,4,4,4,4,4,4,Site,Yes,No,
1131160556,2,2,4,4,1,3,4,4,3,4,SMS,No,No,
1130274747,4,3,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130483793,4,5,5,5,4,4,3,5,4,3,SMS,No,No,
1131332171,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129101240,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1126975778,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1123546309,4,4,4,5,5,4,2,4,4,4,SMS,Yes,Yes,
2208387718,4,5,5,5,5,4,5,5,5,5,SMS,Yes,No,
1133150688,3,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130155466,4,5,5,5,5,5,5,5,4,3,SMS,No,No,
1131935254,5,5,5,5,5,5,5,5,4,5,SMS,No,No,
1130815226,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130282823,4,5,5,5,5,5,5,5,4,5,SMS,Yes,Yes,
1132432780,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1125489540,4,4,4,4,4,3,4,4,2,3,SMS,No,No,
1125334811,2,2,2,5,5,4,5,5,3,5,SMS,Yes,No,
1122628215,5,4,5,5,4,5,5,5,4,4,SMS,Yes,No,
1125396851,4,4,4,4,4,4,4,4,3,3,SMS,No,No,
1129392971,4,4,4,4,4,4,4,4,4,4,SMS,No,Yes,
1128837786,1,1,1,1,1,1,1,1,1,1,Site,No,No,
1135075511,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1132296722,4,3,3,4,4,4,4,5,4,4,SMS,Yes,Yes,
1128779756,5,4,5,5,5,4,5,5,5,5,SMS,Yes,No,
1130750340,1,5,5,5,3,4,5,5,2,3,Site,Yes,Yes,
1133945988,4,3,4,3,4,4,5,5,5,5,SMS,No,No,
1130975731,4,4,4,5,5,5,3,5,5,4,SMS,Yes,No,
1132486539,3,4,5,5,4,4,5,5,4,4,Site,Yes,No,
1127803201,5,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128766704,5,5,5,5,5,5,5,5,5,3,SMS,Yes,Yes,
1132833722,5,5,5,5,1,5,5,5,5,5,SMS,Yes,Yes,
1130732116,5,5,4,5,4,5,5,4,5,5,SMS,No,No,
1129918924,4,5,5,5,5,4,3,4,5,5,SMS,Yes,No,
2207543790,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130226085,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1128478920,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130011750,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1125261048,3,4,4,4,3,3,3,4,5,5,SMS,Yes,Yes,
1092572443,4,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128674403,3,4,4,4,3,4,4,4,4,4,SMS,No,No,
1129457659,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130406430,3,3,4,5,3,4,4,4,5,5,SMS,Yes,No,
1124985100,4,5,4,4,5,4,4,5,4,4,SMS,Yes,Yes,
1128896634,4,4,4,5,4,3,5,4,4,5,SMS,No,No,
1131438432,4,4,4,4,4,4,5,5,5,4,SMS,Yes,Yes,
1130891318,4,4,4,5,5,4,5,5,3,3,SMS,No,No,
1132292374,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130412685,5,2,5,3,3,4,5,5,4,4,SMS,Yes,Yes,
1129202451,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128638424,3,3,4,5,4,3,3,5,2,4,SMS,Yes,No,
1130175142,4,4,5,5,4,4,2,4,4,4,SMS,Yes,Yes,
1132354596,5,5,5,5,4,4,2,5,5,5,SMS,No,No,
1132115823,5,5,5,5,5,5,5,5,4,4,SMS,No,No,
1127398392,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1130957895,5,5,5,5,5,5,4,5,5,5,Site,Yes,No,
1132644699,4,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1135331252,5,3,5,5,3,3,5,5,5,4,SMS,Yes,No,
1132368232,3,3,3,5,4,4,4,3,3,3,SMS,No,No,
2212886705,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1126133451,4,4,4,5,5,5,5,5,5,5,Site,No,No,
1131884924,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1128674403,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1124922707,5,4,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1128016910,3,4,4,4,4,3,3,3,3,3,SMS,Yes,No,
1129659551,3,2,4,4,3,3,4,4,5,4,SMS,No,No,
1128534813,4,5,5,5,5,3,5,5,3,4,SMS,Yes,Yes,
1130846064,4,3,4,5,5,5,5,5,3,4,SMS,Yes,No,
1130787524,3,3,4,4,4,3,5,4,3,3,SMS,No,No,
1122117680,5,5,5,5,4,4,4,5,4,4,SMS,Yes,No,
1124832989,5,4,3,5,4,4,3,5,5,3,SMS,Yes,Yes,
1129216055,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128039029,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1131166447,3,4,2,4,2,4,2,4,3,3,Site,Yes,No,
1130537945,5,3,4,4,4,5,5,4,3,3,SMS,No,No,
1122686189,4,4,4,5,5,4,4,5,5,5,SMS,Yes,Yes,
1146300700,5,5,5,5,5,5,5,5,3,4,SMS,No,No,
1131776153,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130737115,4,2,4,5,5,5,4,4,4,5,Site,No,No,
1129870612,5,5,5,5,5,5,5,5,5,4,SMS,No,No,
1130933755,4,4,4,4,4,4,4,4,3,4,SMS,No,No,
2208273983,3,3,3,3,4,5,3,4,4,3,SMS,No,No,
1119956926,5,4,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1126221579,3,3,3,3,3,3,4,4,4,4,Site,Yes,No,
1118964715,4,4,4,5,5,4,4,3,5,4,SMS,Yes,Yes,
1119227351,5,4,4,4,4,4,4,4,4,5,SMS,Yes,Yes,
1132129295,4,4,2,4,4,4,3,4,4,4,SMS,No,No,
1128877428,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1128619978,3,3,3,3,3,3,3,3,3,3,Site,No,No,
1132416106,5,3,5,5,5,4,5,5,5,4,SMS,Yes,Yes,
1133398261,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1132736321,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
2279890186,5,5,5,5,5,5,5,5,3,5,SMS,No,No,
1129886295,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130088626,5,4,5,5,5,5,4,4,4,4,SMS,No,No,
1131202838,4,4,4,4,3,4,5,5,5,4,Site,Yes,No,
1131788687,5,5,5,5,5,3,5,5,4,4,SMS,Yes,No,
1097479479,5,4,4,5,5,3,3,4,4,4,SMS,Yes,Yes,
1129310262,5,5,5,5,5,3,5,1,5,5,SMS,Yes,Yes,
1131325795,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132753722,3,4,4,4,5,4,4,4,4,3,Site,No,No,
1128601836,4,4,4,4,4,4,4,4,4,4,Site,Yes,Yes,
1130206863,4,4,4,4,4,4,3,4,3,4,SMS,Yes,Yes,
1130987066,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1125206167,5,5,5,5,5,4,5,5,5,5,Site,No,No,
1121012130,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129251763,4,4,4,5,4,3,5,4,4,5,SMS,Yes,Yes,
1131202614,4,4,5,5,5,4,5,4,4,4,SMS,No,No,
1131166447,4,2,4,4,1,4,2,2,4,2,Site,Yes,No,
1131404376,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129174650,4,3,4,5,5,4,2,3,4,3,SMS,No,No,
1128113287,5,4,2,5,5,3,5,5,5,5,Site,Yes,Yes,
1127953857,5,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131698423,3,3,5,5,4,5,4,4,3,4,Site,Yes,No,
1117027043,5,5,5,5,5,4,5,5,5,5,SMS,No,No,
1125813541,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1131404376,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1134954195,5,5,5,5,5,5,5,5,5,5,SMS,No,Yes,
1128645833,3,3,4,5,5,5,3,4,2,3,SMS,Yes,No,
1128985577,3,4,4,3,4,4,4,4,4,3,SMS,No,No,
1122817446,5,4,4,5,5,5,5,4,4,5,SMS,Yes,Yes,
1130486549,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128682588,4,2,4,5,5,4,4,4,4,3,SMS,Yes,Yes,
1129310262,5,5,5,5,5,3,5,5,5,5,SMS,Yes,Yes,
1125316818,4,3,4,4,4,4,4,3,4,4,SMS,Yes,No,
1131776476,4,4,5,5,5,4,4,4,4,4,Site,Yes,Yes,
1133630481,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128695838,4,4,4,4,4,4,4,4,4,4,Site,No,No,
1130403320,5,4,5,5,4,4,4,4,3,4,SMS,No,No,
1132707215,5,5,3,5,4,4,3,5,5,5,Site,Yes,Yes,
1129476287,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132249861,3,2,2,5,3,3,5,3,3,3,SMS,Yes,Yes,
1131272641,5,4,5,5,4,4,5,5,4,4,SMS,Yes,No,
1139240798,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130011057,4,5,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1130519026,4,4,4,4,4,4,2,4,4,3,SMS,Yes,No,
1130124926,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1137561997,5,5,5,5,4,4,5,5,5,5,SMS,Yes,Yes,
1131422097,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1132431782,2,5,5,5,5,3,5,5,4,3,SMS,No,No,
1132992783,4,5,4,5,4,5,5,4,4,4,Site,No,No,
1131528273,4,4,3,5,5,4,5,5,4,3,SMS,No,No,
1130963117,5,2,3,4,4,3,5,4,3,5,Site,No,No,
1130392598,4,4,5,5,5,5,4,4,4,4,SMS,Yes,No,
1133649531,5,4,3,3,5,3,3,5,5,5,SMS,No,Yes,
1128821137,4,3,5,5,5,5,5,5,5,4,SMS,Yes,No,
1130155714,5,5,5,5,5,5,3,5,5,5,SMS,Yes,Yes,
1114405499,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1126040912,5,5,4,5,4,4,5,5,4,5,SMS,Yes,Yes,
1126856606,5,4,5,5,5,4,5,5,5,5,SMS,Yes,Yes,
1132589597,5,5,4,5,4,4,4,4,4,4,SMS,Yes,No,
1132864123,4,3,4,4,3,3,3,3,4,4,SMS,Yes,Yes,
1132746635,3,2,5,4,5,5,5,5,5,5,Site,No,No,
1132559749,4,4,4,5,3,3,5,5,4,4,SMS,Yes,No,
1130129701,4,4,4,5,5,3,5,5,4,3,Site,Yes,No,
1130763178,4,3,4,4,4,3,3,2,4,4,SMS,Yes,Yes,
1133929495,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1129931612,4,4,4,5,5,5,5,5,5,5,SMS,No,No,
1137490122,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131092551,4,4,4,5,5,4,4,5,2,3,SMS,No,No,
1131378760,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1137692164,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129213771,5,5,5,5,5,5,5,5,3,3,SMS,Yes,No,
1134001104,5,5,5,5,5,5,5,5,3,3,SMS,Yes,No,
1127467346,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130002817,4,5,4,5,4,5,4,4,3,4,SMS,Yes,No,
1127241212,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129778674,5,5,5,5,3,3,5,5,5,5,SMS,Yes,Yes,
1115015990,5,5,5,5,5,5,5,5,4,4,Site,No,No,
1130929951,5,4,4,5,5,5,5,5,4,5,SMS,Yes,Yes,
1125382299,5,5,5,5,5,5,5,5,5,5,Site,No,No,
1123676940,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131079392,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128007919,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129117204,4,4,4,4,5,4,4,4,3,3,SMS,No,No,
1128685367,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131335349,5,5,4,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132324045,4,4,3,4,4,4,3,5,4,4,SMS,Yes,No,
1130948571,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132429794,5,5,5,5,5,5,3,5,4,3,Site,Yes,No,
1132001742,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1124026756,4,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1130759291,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1128819156,5,5,5,5,5,5,5,5,4,4,SMS,Yes,No,
1131159251,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1131759449,4,4,3,4,4,4,1,4,2,3,SMS,No,No,
1113213761,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1135340170,5,5,5,5,4,5,5,5,5,5,SMS,Yes,No,
1129873764,5,5,5,4,5,5,5,5,5,5,SMS,No,No,
1111647796,4,4,4,4,4,4,4,4,4,4,Site,Yes,No,
1130622879,4,5,4,5,5,4,4,5,4,4,Site,No,No,
1130767351,4,3,4,5,3,3,2,4,3,3,SMS,Yes,Yes,
1132576834,3,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
2222001394,3,3,4,4,4,3,4,3,3,3,Site,Yes,Yes,
1132001742,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1130002650,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131529933,4,5,5,5,5,5,5,5,5,4,Site,Yes,No,
1130418757,3,4,4,5,5,3,4,5,5,3,SMS,Yes,No,
1126435427,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1129283873,5,5,5,4,4,4,3,4,5,4,SMS,No,No,
1130906405,3,3,5,5,3,4,4,5,5,4,SMS,Yes,Yes,
1128129531,4,5,5,5,4,4,5,5,5,4,SMS,Yes,Yes,
1128698998,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1130987504,3,3,3,3,3,3,3,3,3,3,SMS,No,No,
1126382348,3,4,4,4,4,4,5,3,4,4,SMS,No,No,
1131341529,4,4,4,5,4,4,3,4,4,4,SMS,No,No,
1139327736,5,4,5,5,5,5,5,5,5,5,SMS,No,No,
1132373521,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129501944,3,4,4,5,5,5,4,5,5,4,SMS,Yes,Yes,
1127992608,5,4,5,5,5,4,5,5,5,5,Site,Yes,No,
1128605829,3,3,3,4,2,3,4,5,4,4,SMS,Yes,No,
1128583265,3,2,2,4,4,3,2,1,2,2,SMS,No,No,
1126731411,5,4,4,3,4,4,4,4,4,4,SMS,Yes,No,
1129908446,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1113822710,3,5,5,5,5,5,4,5,4,4,SMS,Yes,No,
1128637459,4,5,3,5,5,4,4,5,3,4,SMS,Yes,No,
1126530011,4,4,4,4,4,3,5,5,4,4,SMS,Yes,No,
1133419414,5,5,5,5,4,4,4,4,4,4,Site,No,No,
1130027210,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1130423807,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129972848,3,5,4,4,4,4,4,3,3,4,Site,No,No,
1129941371,5,5,5,5,5,5,5,5,5,5,Site,Yes,No,
1130336926,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1132299866,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1130894973,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1128255716,4,4,4,5,5,5,5,4,5,4,SMS,No,No,
1131776195,4,3,3,5,5,4,4,3,5,5,SMS,No,No,
1131358838,4,3,5,5,5,5,5,5,5,4,Site,Yes,Yes,
1127306635,5,5,5,5,5,3,4,5,4,4,SMS,Yes,Yes,
1125464865,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1133208197,4,4,3,4,4,4,2,4,4,4,SMS,Yes,No,
1131358838,4,3,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129522643,4,5,5,5,5,4,5,5,5,5,SMS,Yes,No,
1120654783,5,3,5,5,5,5,5,5,5,5,Visit,Yes,Yes,
1126629896,4,4,4,5,5,4,5,5,4,4,SMS,Yes,No,
1129789796,4,3,4,5,4,3,3,4,4,3,Site,Yes,No,
1128559059,5,4,5,5,4,5,5,4,3,4,SMS,Yes,Yes,
1129880975,5,5,5,5,5,5,4,5,4,5,SMS,No,No,
1134475498,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129600548,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1132506849,3,3,5,5,5,4,4,4,4,4,SMS,Yes,Yes,
1011158910,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1133445153,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1128006226,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1129342869,3,3,3,3,3,1,1,1,1,1,Site,No,No,
1127319067,5,4,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1127892733,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1142117843,4,4,4,4,4,4,4,4,4,3,SMS,No,No,
2167223540,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1127569349,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131311779,4,4,5,5,5,4,5,5,1,4,SMS,No,No,
1125567477,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1131522698,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1125175925,5,4,5,5,5,5,5,5,5,5,SMS,Yes,No,
1132156058,5,5,5,5,5,4,4,5,5,4,Site,No,No,
1126703857,4,4,4,4,4,4,4,4,4,3,SMS,No,No,
1132406610,4,5,5,5,5,5,4,5,5,5,SMS,Yes,Yes,
1131360719,4,4,5,5,3,3,3,4,4,4,SMS,Yes,Yes,
1131956680,4,5,5,5,5,5,5,5,5,5,Site,No,No,
2208345674,4,4,4,3,3,4,3,3,3,4,SMS,No,No,
1129294706,4,5,5,5,5,5,5,5,3,3,Site,No,No,
1129746697,5,5,5,5,5,5,5,5,5,5,Visit,Yes,Yes,
2406824868,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131001131,4,5,4,4,4,5,4,4,4,4,SMS,No,Yes,
1124214345,5,5,5,5,5,4,3,5,5,5,Site,Yes,Yes,
1132406610,5,5,5,5,5,5,4,5,5,5,SMS,Yes,No,
1132502079,4,3,5,5,4,5,5,5,5,5,SMS,Yes,No,
1135686796,4,4,5,5,5,5,5,5,5,5,SMS,No,No,
1131288134,5,5,4,5,4,4,4,3,3,3,SMS,Yes,Yes,
1122258427,5,5,3,5,5,5,3,5,5,5,SMS,Yes,Yes,
1132940915,4,4,4,4,4,4,4,4,4,4,SMS,No,No,
1132344126,4,2,3,4,5,5,4,5,5,4,Site,Yes,No,
1130575820,3,3,4,5,4,4,4,3,4,5,SMS,Yes,Yes,
1128798079,4,4,5,4,5,4,4,4,4,4,SMS,Yes,No,
1131116368,3,5,5,5,5,4,3,5,4,4,Site,Yes,No,
1132135862,4,5,5,5,5,4,5,5,4,4,SMS,No,No,
1127108817,5,5,5,5,4,3,4,5,5,2,SMS,Yes,No,
1127438404,5,5,5,5,4,4,5,4,4,5,SMS,Yes,Yes,
1119769170,4,4,4,5,5,4,4,4,4,4,SMS,No,No,
1125214427,4,3,4,5,5,3,4,5,5,5,Site,Yes,Yes,
1129951271,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1131826032,5,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1127722120,4,5,5,5,5,5,4,4,5,4,SMS,Yes,No,
1120452956,5,5,4,5,5,5,5,5,5,5,SMS,No,No,
1130641291,5,5,5,4,4,4,4,5,5,4,Site,No,No,
1130175860,5,5,5,5,5,5,5,5,5,5,Visit,Yes,Yes,
1131358978,5,3,4,3,3,4,3,4,3,4,SMS,Yes,Yes,
1123754580,3,5,5,4,4,4,4,4,4,4,SMS,Yes,Yes,
1129043756,4,4,4,3,4,4,5,4,4,3,SMS,No,No,
1128165030,5,3,4,5,5,4,4,4,4,4,SMS,Yes,Yes,
1121981672,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1127888459,5,5,5,5,5,5,5,5,5,5,SMS,Yes,No,
1131472266,5,4,4,4,4,4,4,4,4,4,SMS,Yes,No,
1128720065,3,4,4,4,4,5,4,5,4,4,SMS,Yes,Yes,
1131466326,5,4,4,4,5,5,3,5,5,4,Site,No,No,
1131684159,5,5,5,5,4,5,5,5,5,5,SMS,Yes,No,
1129601231,4,5,4,5,4,4,5,4,4,4,Site,No,No,
1131159194,4,4,5,5,4,4,4,5,5,4,Site,Yes,No,
1125253219,4,3,4,5,4,5,5,4,5,3,Site,Yes,Yes,
1129303549,4,4,5,5,5,5,4,4,4,4,SMS,Yes,Yes,
1130229824,5,5,4,5,5,5,5,5,3,5,SMS,Yes,Yes,
1127937009,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1132490499,5,5,5,5,5,5,5,4,5,5,SMS,Yes,Yes,
1128874680,4,4,5,5,5,5,5,4,3,4,SMS,Yes,Yes,
1112879885,3,4,4,4,4,2,5,5,4,4,SMS,Yes,Yes,
1118757382,5,5,5,5,5,3,4,5,5,5,SMS,No,No,
1129387997,4,5,4,5,4,5,4,5,5,4,SMS,No,No,
1130223249,3,4,4,4,5,4,4,4,3,3,SMS,Yes,No,
1131273409,4,4,5,5,5,5,5,5,3,4,SMS,No,No,
1132277888,4,3,3,4,4,3,5,2,3,3,SMS,Yes,Yes,
1123928523,5,5,5,5,5,5,5,5,5,5,Site,Yes,Yes,
1129239941,5,3,5,5,4,4,5,5,5,5,SMS,No,Yes,
1128807185,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1129367817,4,4,4,4,4,4,4,4,4,4,SMS,Yes,Yes,
1128889423,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1129362396,5,5,5,5,5,5,5,5,5,5,SMS,Yes,Yes,
1129220321,5,5,5,5,5,5,5,5,5,5,SMS,No,No,
1130901125,4,3,3,3,5,3,3,5,4,3,SMS,Yes,Yes,
1122565656,5,5,5,5,5,5,5,5,4,4,Site,Yes,No,
1130398280,3,3,4,5,5,5,5,5,2,4,Site,No,No,
1125436004,4,5,5,5,5,5,5,5,5,5,SMS,No,No,
1128390281,2,5,5,5,5,5,5,5,1,5,SMS,No,No,
